STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,citizen,Country of citizenship,sex,Sex,applicant,Applicant type,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2022-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2023-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2024-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,FR,France,2025-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2015-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2016-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2017-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-05,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-06,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-07,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-08,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-09,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-10,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-11,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2018-12,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2019-01,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2019-02,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2019-03,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2019-04,,0,,,,,
dataflow,ESTAT:MIGR_ASYAPPCTZM(1.0),"Asylum applicants by type, citizenship, age and sex - monthly data",M,Monthly,PER,Person,EXT_EU27_2020,Extra-EU27 (from 2020),UNK,Unknown,TOTAL,Total,TOTAL,Total,IT,Italy,2019-05,,0,,,,,
